image_path,label,occluded,x_max,y_max,x_min,y_min
2015-10-05-11-26-32_bag/127934.png,Green,False,524.1851834407,281.8916264504,517.7890598792,265.5815113686
2015-10-05-11-26-32_bag/127934.png,Green,False,630.4907417683,320.8484174798,624.5546002603,303.4357357229
2015-10-05-11-26-32_bag/127934.png,Green,False,704.2967678513,309.5697486145,696.3819125073,287.0124108841
2015-10-05-11-26-32_bag/128004.png,Red,False,388.5681766536,237.4745358803,379.4862029952,212.0450096369
2015-10-05-11-26-32_bag/128004.png,Green,False,479.387913237,239.8099005353,468.6330922903,213.8614043686
2015-10-05-11-26-32_bag/128004.png,Green,False,559.3092814304,246.8159945003,549.4488528871,221.1269832952
2015-10-05-11-26-32_bag/128004.png,Green,False,719.3191035004,304.7286057966,709.5650150691,281.3827547972
2015-10-05-11-26-32_bag/128004.png,Green,False,871.0671349964,276.7455652151,855.5565353599,235.0108589765
2015-10-05-11-26-32_bag/128072.png,Green,False,941.971689451,267.1352314263,923.0292872494,219.1305135179
2015-10-05-11-26-32_bag/128072.png,Green,False,625.3113417074,152.5082093735,603.7740898891,102.4276117718
2015-10-05-11-26-32_bag/128072.png,Green,False,465.363270861,140.1129669243,443.9616897274,90.5886469457
2015-10-05-11-26-32_bag/128072.png,Red,False,290.9669155079,137.8136234967,270.0959520884,89.8811566603
2015-10-05-11-26-32_bag/128560.png,Green,False,753.3452177849,311.7105448806,746.8167092485,300.3672612985
2015-10-05-11-26-32_bag/128560.png,off,False,637.6954377258,293.9009232506,630.8512146945,279.9212336549
2015-10-05-11-26-32_bag/128628.png,Green,False,796.6859683227,302.9677753477,788.5133394605,287.9301382411
2015-10-05-11-26-32_bag/128628.png,Green,False,734.9008941239,316.3708866819,729.3435064975,304.9292062747
2015-10-05-11-26-32_bag/128628.png,Green,False,692.5666766172,327.4856619346,688.6438147633,319.9668433813
2015-10-05-11-26-32_bag/128628.png,Green,False,624.1295920168,285.9668255713,616.6452589819,268.2765838524
2015-10-05-11-26-32_bag/128628.png,Green,False,630.4387466241,308.6418758642,626.4443242278,300.7345498961
2015-10-05-11-26-32_bag/128628.png,Red,False,449.3492416757,335.8217433741,442.8111385858,319.1495804951
2015-10-05-11-26-32_bag/128698.png,Green,False,624.1555659492,306.3893662476,618.5658627708,295.0103276345
2015-10-05-11-26-32_bag/128698.png,Green,False,775.4768162775,308.5853210677,768.4896873046,295.0103276345
2015-10-05-11-26-32_bag/128698.png,Green,False,960.6050134491,273.8392751283,939.8658079223,229.9981697742
2015-10-05-11-26-32_bag/128698.png,Red,False,274.6211234387,334.4896838344,261.6904068539,303.5868581969
2015-10-05-11-26-32_bag/128698.png,Red,False,534.1262893798,305.1379247593,525.2005553556,278.8857658647
2015-10-05-11-26-32_bag/128698.png,Green,False,614.6032975237,263.5453194088,602.5149322807,237.5777199979
2015-10-05-11-26-32_bag/128768.png,Green,False,570.0046003385,200.6716441584,547.7974925737,153.9225194455
2015-10-05-11-26-32_bag/128768.png,Green,False,862.5690398548,284.1709892481,851.1552053196,254.3820445245
2015-10-05-11-26-32_bag/128768.png,Red,False,399.6946679955,273.4775219114,379.8353715131,216.9549088461
2015-10-05-11-26-32_bag/128768.png,Green,False,599.0098363282,298.8274659002,593.0692422688,285.3621193655
2015-10-05-11-26-32_bag/128768.png,Green,False,694.9799423605,323.3909401098,688.4199423605,312.3509401098
2015-10-05-11-26-32_bag/128838.png,Green,False,720.632507618,301.4077347789,712.6099882655,286.9671999442
2015-10-05-11-26-32_bag/128838.png,Green,False,592.2721979769,271.8135522783,585.3193478714,255.0554007418
2015-10-05-11-26-32_bag/128906.png,Green,False,615.0260303985,254.8989555825,605.0799180043,231.6912487934
2015-10-05-11-26-32_bag/128906.png,Green,False,809.3758022496,293.3466053539,797.4308120728,271.4474566964
2015-10-05-11-26-32_bag/128906.png,off,False,494.483365776,311.5812435203,485.8201533408,291.1045595825
2015-10-05-11-26-32_bag/128976.png,Green,False,614.731841204,199.3906105064,600.4101557864,162.5021172955
2015-10-05-11-26-32_bag/128976.png,Green,False,1031.7324742852,229.7209197577,1011.0497658352,192.0488436525
2015-10-05-11-26-32_bag/128976.png,Green,False,863.507537193,291.9605283655,856.2039591775,269.075983917
2015-10-05-11-26-32_bag/128976.png,off,False,414.7921847093,291.4511089652,402.9245917383,262.860998626
2015-10-05-11-26-32_bag/128976.png,off,False,62.8812154368,338.5782667638,44.9603487825,293.24659041
2015-10-05-11-26-32_bag/129184.png,Red,False,649.5204550894,306.7083688437,646.2834608697,299.4251318495
2015-10-05-11-26-32_bag/129254.png,Red,False,617.7031261649,304.9993070591,614.0151829025,296.4886687613
2015-10-05-11-26-32_bag/129324.png,Red,False,612.5743459019,299.1075911894,608.1317246323,288.5855934456
2015-10-05-11-26-32_bag/129392.png,Red,False,611.4009977995,295.5951772023,605.2330219332,282.6024764724
2015-10-05-11-26-32_bag/129392.png,Red,False,710.0871291864,318.5148852315,704.9653202607,308.7338633337
2015-10-05-11-26-32_bag/129462.png,Red,False,540.2204246638,283.5210683171,533.9804246638,268.8010683171
2015-10-05-11-26-32_bag/129462.png,Red,False,605.5004246638,281.7610683171,599.4204246638,266.8810683171
2015-10-05-11-26-32_bag/129462.png,Red,False,757.1804246638,303.0410683171,751.2653845174,289.7610683171
2015-10-05-11-26-32_bag/129462.png,Red,False,726.1404246638,310.5610683171,720.488744615,299.5210683171
2015-10-05-11-26-32_bag/129532.png,Red,False,596.688681502,264.4286146726,587.3509967257,244.8778371721
2015-10-05-11-26-32_bag/129532.png,Red,False,515.5675450075,267.0548385159,507.3970708282,248.6712716125
2015-10-05-11-26-32_bag/129532.png,Red,False,793.3701195557,291.6195423707,785.8548660316,274.5409892492
2015-10-05-11-26-32_bag/129532.png,Red,False,743.5122691482,303.052321668,737.5720583175,288.0218146198
2015-10-05-11-26-32_bag/129602.png,Red,False,778.1018299472,297.8270053486,769.1130659022,280.9730727644
2015-10-05-11-26-32_bag/129602.png,Red,False,855.9916622359,281.1985387966,846.9405673454,256.1861055009
2015-10-05-11-26-32_bag/129602.png,Red,False,597.3684207893,252.8591842203,589.3825023657,230.8961537595
2015-10-05-11-26-32_bag/129602.png,Yellow,False,501.7213842926,256.3948507906,492.0709857516,235.016614719
2015-10-05-11-26-32_bag/129670.png,Red,False,806.8588843599,292.8261768343,797.748489285,272.825286324
2015-10-05-11-26-32_bag/129670.png,Red,False,921.4041737294,267.9886290496,910.6999607362,238.2325314887
2015-10-05-11-26-32_bag/129670.png,Red,False,600.3690659402,240.6506421076,591.2338890956,214.3818090204
2015-10-05-11-26-32_bag/129670.png,Red,False,488.712935955,243.7939212804,478.9739186377,220.8983926949
2015-10-05-11-26-32_bag/129740.png,Red,False,979.437814965,258.2025829356,966.2288345697,223.0658393684
2015-10-05-11-26-32_bag/129740.png,Red,False,826.5237397571,292.809429112,818.437663478,270.2453265479
2015-10-05-11-26-32_bag/129740.png,Red,False,599.1673006743,233.7034240736,586.2115145712,206.3980348521
2015-10-05-11-26-32_bag/129740.png,Red,False,474.3143977844,238.6500525558,463.2805318446,211.7403936128
2015-10-05-11-26-32_bag/129810.png,Red,False,841.8464719609,291.4720243314,828.5997187141,266.7966996561
2015-10-05-11-26-32_bag/129810.png,Red,False,1020.5550500149,251.9121500646,1007.7345371944,210.8865090389
2015-10-05-11-26-32_bag/129810.png,Red,False,596.9155639045,231.4059389923,586.5697053716,200.3717112098
2015-10-05-11-26-32_bag/129810.png,Red,False,467.4653808473,234.4184371894,454.394450073,206.9079095156
2015-10-05-11-26-32_bag/130282.png,Green,False,586.9871190402,225.8774828634,575.1920970782,197.1688445032
2015-10-05-11-26-32_bag/130282.png,Red,False,445.446855497,230.7735297155,430.7587149406,200.0619630977
2015-10-05-11-26-32_bag/130282.png,Green,False,849.5932683813,293.3094008722,837.1306036668,266.1585956013
2015-10-05-11-26-32_bag/130282.png,Green,False,1082.7561972312,237.4102071284,1064.0066196712,196.3152426134
2015-10-05-11-26-32_bag/130350.png,Green,False,907.0620249277,286.5911101549,888.9709687687,251.8141284124
2015-10-05-11-26-32_bag/130350.png,Red,False,390.9533720799,202.3746228785,371.8458925073,159.3827938401
2015-10-05-11-26-32_bag/130350.png,Green,False,571.519054041,198.553126964,551.933887479,157.9497328722
2015-10-05-11-26-32_bag/130420.png,Red,False,236.2815756324,116.0766224641,204.1939105161,49.3165970026
2015-10-05-11-26-32_bag/130420.png,Green,False,534.3602961738,105.154466029,500.9442871547,34.6208360674
2015-10-05-11-26-32_bag/130420.png,Green,False,1095.287253984,255.0195189615,1062.4652137755,195.0344109943
2015-10-05-11-26-32_bag/130490.png,Red,False,715.027886445,326.846388891,708.1460661525,313.7885760282
2015-10-05-11-26-32_bag/130490.png,Red,False,591.5080350403,323.1407933488,586.7436979147,312.9062913753
2015-10-05-11-26-32_bag/130560.png,Yellow,False,579.2944194471,319.7822673346,573.9064140821,306.2394430388
2015-10-05-11-26-32_bag/130628.png,Red,False,563.8380113963,312.8318653826,559.0381918407,302.3751156364
2015-10-05-11-26-32_bag/130698.png,Red,False,553.7966061866,309.805916004,549.5221404948,296.1276257902
2015-10-05-11-26-32_bag/130698.png,Red,False,635.3800569659,306.8379909966,631.698348883,299.8836535067
2015-10-05-11-26-32_bag/130698.png,Red,False,653.7885973803,308.2697663622,648.8114734905,298.4518781412
2015-10-05-11-26-32_bag/130698.png,Red,False,764.6645508922,304.7705063209,759.1612142459,289.0158563138
2015-10-05-11-26-32_bag/130698.png,Red,False,755.1685974633,314.0506426264,751.8234320508,298.0801754959
2015-10-05-11-26-32_bag/130768.png,Red,False,546.4405873861,299.7402991155,538.8977302432,285.9856772668
2015-10-05-11-26-32_bag/130768.png,Red,False,644.9414277222,250.4898789474,634.7363857054,230.0797949138
2015-10-05-11-26-32_bag/130768.png,Red,False,808.9162419023,291.0585356108,799.2063931079,273.7965821985
2015-10-05-11-26-32_bag/130836.png,Red,False,657.4553132143,229.6739853804,647.2811767599,204.8038740473
2015-10-05-11-26-32_bag/130836.png,Red,False,651.1373173124,292.115685721,647.0928456324,289.4578900457
2015-10-05-11-26-32_bag/130836.png,Red,False,670.7818940435,292.115685721,666.968535031,289.2267773782
2015-10-05-11-26-32_bag/130836.png,Red,False,540.2643340536,292.6029034506,532.3511168112,273.7619100164
2015-10-05-11-26-32_bag/130906.png,Green,False,660.6671258055,222.5242432775,648.5736764239,193.4999647617
2015-10-05-11-26-32_bag/130906.png,Green,False,860.3106989967,295.5780960904,852.2839909962,277.8077592334
2015-10-05-11-26-32_bag/130906.png,Green,False,924.2095901378,271.9701313831,914.9237906862,247.7632489084
2015-10-05-11-26-32_bag/130906.png,Red,False,526.1528205789,299.2831181981,514.7064430147,275.6009577203
2015-10-05-11-26-32_bag/130906.png,Red,False,324.6018455124,275.9570508046,314.1146621816,242.3189155924
2015-10-05-11-26-32_bag/130976.png,Red,False,507.6029794668,291.494866992,495.9285678344,268.1460437271
2015-10-05-11-26-32_bag/130976.png,Green,False,658.8262291966,207.5107230792,644.5070741866,176.2346739784
2015-10-05-11-26-32_bag/130976.png,Green,False,969.8544387568,257.0093406878,961.0327715039,231.9372337585
2015-10-05-11-26-32_bag/130976.png,Green,False,881.1734679513,289.5102200406,872.3518006984,267.4698576336
2015-10-05-11-26-32_bag/131046.png,Green,False,897.8859238637,285.3419710421,890.8041074238,265.8420990697
2015-10-05-11-26-32_bag/131046.png,Green,False,1014.9888171383,248.9212007796,1001.5839503056,217.0530267999
2015-10-05-11-26-32_bag/131046.png,Red,False,495.1837257404,291.9189227194,482.8839975147,265.7820002398
2015-10-05-11-26-32_bag/131046.png,Green,False,656.7605788527,199.1413713761,641.7238088455,165.4513930055
2015-10-05-11-26-32_bag/131046.png,Red,False,187.610990668,331.6280857601,177.1237116685,294.2671543241
2015-10-05-11-26-32_bag/131114.png,Green,False,656.1061316116,187.6626089659,636.1855597292,145.7245628976
2015-10-05-11-26-32_bag/131114.png,Green,False,929.7518822073,287.2654683782,920.315821842,263.1510918889
2015-10-05-11-26-32_bag/131114.png,Green,False,1104.8432245425,248.472775765,1088.0680061152,195.0017670279
2015-10-05-11-26-32_bag/131114.png,Red,False,468.0057360162,291.8059118865,455.5987070011,259.4397492384
2015-10-05-11-26-32_bag/131114.png,Green,False,633.9510985349,309.2470185145,629.4120177767,298.9847489741
2015-10-05-11-26-32_bag/131114.png,Green,False,657.0412050008,309.4443698518,651.515367556,297.6032896129
2015-10-05-11-26-32_bag/131114.png,Red,False,605.3046590155,308.0037838145,601.475139805,298.1108591871
2015-10-05-11-26-32_bag/131184.png,Green,False,647.5393192605,121.5932436842,624.4733939229,64.9768814919
2015-10-05-11-26-32_bag/131184.png,Green,False,1032.3208919372,265.2310514681,1017.6425758133,233.7775169169
2015-10-05-11-26-32_bag/131184.png,Red,False,399.0563963058,270.4733072266,382.2811778784,227.4868100066
2015-10-05-11-26-32_bag/131254.png,Red,False,236.7745087184,208.8643862272,206.0768342998,143.8575462819
2015-10-05-11-26-32_bag/131254.png,Green,False,662.1297204048,300.0076567117,655.9983335435,291.3945180256
2015-10-05-11-26-32_bag/131254.png,Red,False,601.3870556031,297.4664069471,597.2876767211,288.7707547732
2015-10-05-11-26-32_bag/131324.png,Green,False,681.853665262,293.14715596,676.9550069691,281.4657400308
2015-10-05-11-26-32_bag/131324.png,Green,False,652.084895636,291.2630566166,646.055777737,279.9584605561
2015-10-05-11-26-32_bag/131324.png,off,False,614.4029087676,292.016696354,609.5042504747,279.9584605561
2015-10-05-11-26-32_bag/131392.png,off,False,602.6285427558,284.8725500647,596.7856803434,272.2130148379
2015-10-05-11-26-32_bag/131392.png,Green,False,646.9369160498,285.3594552657,640.6071484363,270.7522992348
2015-10-05-11-26-32_bag/131392.png,Green,False,682.9679009262,287.3070760699,676.1512281117,272.6999200389
2015-10-05-11-26-32_bag/131392.png,Green,False,758.1220438134,312.4463115165,751.161676404,300.9953844881
2015-10-05-11-26-32_bag/131462.png,Green,False,796.6057689232,296.5977586716,787.5036852776,274.6340350919
2015-10-05-11-26-32_bag/131462.png,Green,False,694.6671653137,270.5061583266,687.151720129,253.5564308887
2015-10-05-11-26-32_bag/131462.png,Green,False,651.9730405409,269.2269336143,644.6174984452,254.5158494229
2015-10-05-11-26-32_bag/131462.png,Red,False,599.500251038,269.6082213473,591.8249027642,254.4174278888
2015-10-05-11-26-32_bag/131532.png,Green,False,846.5707856009,295.8723608396,831.5206578242,267.8479849796
2015-10-05-11-26-32_bag/131532.png,Green,False,826.2467110681,307.887152874,818.3312725073,289.104756289
2015-10-05-11-26-32_bag/131532.png,Green,False,704.5428026124,268.2632805656,695.4787446687,249.8868343235
2015-10-05-11-26-32_bag/131532.png,Green,False,652.4982804069,266.3371033874,645.0483697682,249.6989696276
2015-10-05-11-26-32_bag/131532.png,Red,False,589.411588229,268.0673305757,580.550352044,248.1835810874
2015-10-05-11-26-32_bag/131532.png,Red,False,283.3261132452,316.8659202989,271.8293961073,298.4711728783
2015-10-05-11-26-32_bag/131602.png,Green,False,925.0486354428,280.3474410307,904.3235426651,239.2740753441
2015-10-05-11-26-32_bag/131602.png,Green,False,866.6415557967,302.2029934144,855.3369597362,279.2169814246
2015-10-05-11-26-32_bag/131602.png,Green,False,713.1673593795,254.4455569828,702.134046236,231.5794152505
2015-10-05-11-26-32_bag/131602.png,Green,False,649.861571439,252.6582033972,640.8728530733,232.6683670317
2015-10-05-11-26-32_bag/131602.png,Red,False,571.7704096961,254.193293446,559.8981266801,230.8444701811
2015-10-05-11-26-32_bag/131670.png,Green,False,1105.7903174999,246.4285799517,1074.3473491078,181.7286257603
2015-10-05-11-26-32_bag/131670.png,Green,False,728.4704262832,229.8960804918,712.9013285832,200.3147948618
2015-10-05-11-26-32_bag/131670.png,Green,False,644.8676856978,228.3806117419,631.4124316129,198.3041614346
2015-10-05-11-26-32_bag/131670.png,Red,False,542.3361097104,230.5671939543,526.7243046922,199.6353933574
2015-10-05-11-26-32_bag/131670.png,Red,False,32.8336670298,312.7401938188,17.7608722825,282.9714241928
2015-10-05-11-26-32_bag/131670.png,Green,False,926.6402513359,293.6641104632,912.8102164115,263.8527018486
2015-10-05-11-26-32_bag/131740.png,Red,False,440.3693212536,161.3776772508,418.1317402601,114.0515433415
2015-10-05-11-26-32_bag/131740.png,Green,False,608.0064702817,160.2372884819,584.0583061348,110.6303770348
2015-10-05-11-26-32_bag/131740.png,Green,False,743.6357343061,162.5014713053,720.2783419894,114.2500161249
2015-10-05-11-26-32_bag/131740.png,Green,False,1064.6225959034,271.0269562761,1041.0785865974,223.9389376643
2015-10-05-11-26-32_bag/132226.png,Red,False,611.6633021387,301.4219380848,605.4515374329,292.104291026
2015-10-05-11-26-32_bag/132296.png,Red,False,634.968132207,293.3727744957,628.2011145517,277.8512855376
2015-10-05-11-26-32_bag/132366.png,Yellow,False,637.3232457987,275.0512605439,630.3334010008,266.3139545466
2015-10-05-11-26-32_bag/132366.png,Red,False,740.86261535,312.32302059,735.3025438169,302.4384489757
2015-10-05-11-26-32_bag/132434.png,Red,False,628.1754896057,270.3525826002,619.6092220984,249.0329000443
2015-10-05-11-26-32_bag/132504.png,off,False,523.554724844,285.3752150796,515.8234974314,265.7419665185
2015-10-05-11-26-32_bag/132504.png,off,False,482.0340892499,268.0290915696,472.320833474,247.3572908159
2015-10-05-11-26-32_bag/132504.png,Yellow,False,278.213585024,263.4906759983,268.7407208329,244.1502449414
2015-10-05-11-26-32_bag/132504.png,Red,False,624.1361419745,259.4724112715,613.2818184222,234.4087914324
2015-10-05-11-26-32_bag/132504.png,Red,False,772.1830027779,301.7005406167,767.4710420443,287.3683267185
2015-10-05-11-26-32_bag/132504.png,Red,False,860.6429458307,271.6368505874,847.0096002018,238.5272969171
2015-10-05-11-26-32_bag/132574.png,Red,False,919.6346967267,260.3729531478,898.8158454748,212.2433507914
2015-10-05-11-26-32_bag/132574.png,Red,False,623.937411862,250.3673397185,613.280439647,224.7116658675
2015-10-05-11-26-32_bag/132574.png,Red,False,789.3107403128,294.1203071417,783.3389353671,280.9472079968
2015-10-05-11-26-32_bag/132574.png,off,False,511.9271891691,279.1163560092,503.1677520461,258.541864162
2015-10-05-11-26-32_bag/132574.png,off,False,465.991071233,260.5789425627,455.5001174693,238.8840575951
2015-10-05-11-26-32_bag/132644.png,Red,False,963.5171136786,251.9872366603,939.0802303849,199.6224867453
2015-10-05-11-26-32_bag/132644.png,Red,False,626.952139232,249.1175681331,614.6399153734,220.6875239505
2015-10-05-11-26-32_bag/132644.png,Red,False,801.9274572252,301.4348908095,796.1312936014,281.8962736858
2015-10-05-11-26-32_bag/132644.png,off,False,457.9401681963,260.937832787,446.0861596697,235.3331743696
2015-10-05-11-26-32_bag/132644.png,off,False,507.0157634963,278.9559257474,497.058396334,257.6187103996
2015-10-05-11-26-32_bag/135304.png,off,False,499.6125189067,289.835479129,489.5310667308,264.8971500622
2015-10-05-11-26-32_bag/135304.png,Green,False,992.2709928274,253.1123831099,975.8034944689,199.3763358348
2015-10-05-11-26-32_bag/135304.png,Green,False,621.590493146,251.9836892564,614.3344235171,229.0061354313
2015-10-05-11-26-32_bag/135304.png,off,False,449.1335805222,265.8419594708,437.7622184733,241.5625648259
2015-10-05-11-26-32_bag/135304.png,Green,False,810.7354232699,309.2127823537,801.6658100102,286.5387492046
2015-10-05-11-26-32_bag/135374.png,Green,False,624.1027937034,238.6587751259,612.6742222748,211.2302036973
2015-10-05-11-26-32_bag/135374.png,off,False,478.0197513662,278.9406239958,468.1951899627,255.4318520659
2015-10-05-11-26-32_bag/135374.png,Green,False,1181.5549764225,200.341239473,1154.1475690151,131.4523505841
2015-10-05-11-26-32_bag/135374.png,off,False,417.4947521634,253.0532081962,407.3409060096,229.3609005039
2015-10-05-11-26-32_bag/135374.png,Green,False,838.9864266522,301.6434531475,829.608135332,287.8890825758
2015-10-05-11-26-32_bag/135444.png,Green,False,624.2030890057,197.6441602483,607.1660519686,159.1256417298
2015-10-05-11-26-32_bag/135444.png,off,False,420.6539648625,252.7754682509,407.9806975358,220.4982405281
2015-10-05-11-26-32_bag/135444.png,off,False,339.1259440565,220.3339567116,324.47247871,186.472570573
2015-10-05-11-26-32_bag/135444.png,Green,False,920.5319072623,283.1622578772,910.6972157605,257.0388585757
2015-10-05-11-26-32_bag/135514.png,Green,False,632.7763088444,31.3560203215,593.972559231,-0.6548999535000001
2015-10-05-11-26-32_bag/135514.png,off,False,212.9410903366,152.3898836443,184.2454381627,85.4333619052
2015-10-05-11-26-32_bag/135860.png,Red,False,828.9654784811,294.0559833324,824.0186938911,288.9113273588
2015-10-05-11-26-32_bag/135930.png,Red,False,758.2005597539,288.5444150962,753.4822830161,282.3361562306
2015-10-05-11-26-32_bag/135930.png,Red,False,723.185979752,290.7793882878,720.2060154965,282.087825876
2015-10-05-11-26-32_bag/136000.png,Red,False,629.9262425937,286.2216572077,624.7492080583,275.867588137
2015-10-05-11-26-32_bag/136000.png,Green,False,670.1920667575,287.2283028118,665.0150322222,277.7370728303
2015-10-05-11-26-32_bag/136068.png,Red,False,582.0717035296,275.4201922121,575.9035875875,261.4685013909
2015-10-05-11-26-32_bag/136068.png,Green,False,627.8919933846,276.0076318257,623.0456165731,262.7902405213
2015-10-05-11-26-32_bag/136068.png,Green,False,755.1608262482,299.4180730267,750.8418775713,288.350767042
2015-10-05-11-26-32_bag/136138.png,Green,False,618.4069866345,276.7305569018,611.5814253218,260.979261565
2015-10-05-11-26-32_bag/136138.png,Red,False,566.1651904341,273.5802978344,559.6021507104,258.3540456755
2015-10-05-11-26-32_bag/136138.png,Green,False,765.9441196224,301.6701078517,760.1686446655,287.4939420486
2015-10-05-11-26-32_bag/136138.png,Green,False,734.9665721267,309.2832339311,729.7161403478,294.8445465391
2015-10-05-11-26-32_bag/136208.png,Green,False,784.0884818531,305.4933678005,776.0400703554,289.396544805
2015-10-05-11-26-32_bag/136208.png,Green,False,744.6129397452,313.5417792982,738.097559009,298.2114716835
2015-10-05-11-26-32_bag/136208.png,Green,False,616.9881288526,278.113777817,609.6345781613,261.8019910985
2015-10-05-11-26-32_bag/136208.png,Red,False,558.7329599167,276.3657833325,552.2175791804,258.7359295756
2015-10-05-11-26-32_bag/136208.png,Red,False,360.1667280979,321.4805182825,352.4555970923,304.4706704759
2015-10-05-11-26-32_bag/136278.png,Green,False,374.8013461833,305.81309838560003,366.4209188918,285.3858068625
2015-10-05-11-26-32_bag/136278.png,Red,False,592.4305674101,263.3871852222,585.09769353,244.4227902342
2015-10-05-11-26-32_bag/136278.png,Green,False,655.8939852446,265.7194061193,648.4096522096,246.6683765759
2015-10-05-11-26-32_bag/136278.png,Green,False,797.19499662,303.3165165635,790.3694353074,289.6653939383
2015-10-05-11-26-32_bag/136278.png,Green,False,843.792578658,296.0971728675,837.6233213178,277.8519224357
2015-10-05-11-26-32_bag/136346.png,Red,False,740.1759343791,266.7149783352,733.1846265107,246.7346362869
2015-10-05-11-26-32_bag/136346.png,Green,False,812.5722386842,269.8287978752,804.2687199108,249.0700009419
2015-10-05-11-26-32_bag/136346.png,Green,False,972.9339449944,317.0550608986,965.9278510294,302.2644180836
2015-10-05-11-26-32_bag/136346.png,Green,False,1047.4061289928,305.3782376236,1039.8810651045,286.9548053453
2015-10-05-11-26-32_bag/136416.png,Red,False,652.7331403169,248.3244755464,643.9765490598,222.5037577372
2015-10-05-11-26-32_bag/136416.png,Green,False,743.2380953891,252.306833533,735.2788296783,226.129692973
2015-10-05-11-26-32_bag/136416.png,Green,False,944.593839115,313.4988732795,934.3600414166,292.5515686157
2015-10-05-11-26-32_bag/136416.png,Green,False,1086.9075883579,292.5515686157,1079.2322400841,267.4467836369
2015-10-05-11-26-32_bag/136416.png,Red,False,346.8082269356,312.5883297057,340.0723875072,292.1562834393
2015-10-05-11-26-32_bag/136486.png,Red,False,553.9211242894,192.0541362517,537.5735717043,154.1693318483
2015-10-05-11-26-32_bag/136486.png,Green,False,692.2266088579,198.02229037,676.6575111578,159.3590310817
2015-10-05-11-26-32_bag/136486.png,Green,False,1000.5536978897,288.3865122504,985.959379128,258.5242907842
2015-10-05-11-26-32_bag/136556.png,Green,False,692.906785157,304.0413938806,688.7467571433,293.0635421779
2015-10-05-11-26-32_bag/136556.png,Green,False,789.5322373445,22.6781548725,748.0146434778,0.1029632075
2015-10-05-11-26-32_bag/136624.png,Green,False,700.549496978,301.5036954342,696.9253359042,289.5573867094
2015-10-05-11-26-32_bag/136624.png,Red,False,560.6873178932,329.0282868611,555.3284662185,319.2675213109
2015-10-05-11-26-32_bag/136694.png,Green,False,717.6092596725,288.1538231019,711.2375782565,272.4016107125
2015-10-05-11-26-32_bag/136694.png,Red,False,533.3042353339,318.2855074879,525.3042353339,307.5655074879
2015-10-05-11-26-32_bag/136694.png,Red,False,600.9842353339,306.6055074879,594.1042353339,292.3655074879
2015-10-05-11-26-32_bag/136694.png,off,False,825.1053854257,313.2009974269,816.950535857,292.5740249884
2015-10-05-11-26-32_bag/136764.png,Red,False,461.6371812207,326.0474420405,449.4420592695,297.7285631832
2015-10-05-11-26-32_bag/136764.png,Red,False,580.8457593465,299.5958213416,575.0189876929,282.115506381
2015-10-05-11-26-32_bag/136764.png,Green,False,935.8723614201,297.1986495454,925.5275338338,271.6814081661
2015-10-05-11-26-32_bag/136764.png,Green,False,747.1746538525,270.2778517516,738.6032252811,250.3616000475
2015-10-05-11-26-32_bag/136764.png,Green,False,831.3939868058,310.7243845637,824.8437105627,293.0890254476
2015-10-05-11-26-32_bag/136834.png,Green,False,845.667011254,228.0341173391,832.1186241572,197.0663754036
2015-10-05-11-26-32_bag/136834.png,Red,False,562.4412048024,273.1954076617,546.9573338346,240.9373431456
2015-10-05-11-26-32_bag/136834.png,Red,False,136.9466137819,306.159630362,104.3150348345,225.1069987831
2015-10-05-11-26-32_bag/136834.png,Green,False,986.8194340472,293.5463274626,979.3908626187,271.8320417483
2015-10-05-11-26-32_bag/136902.png,off,False,351.9512080375,62.6646950454,287.1581071928,-36.400201398
2015-10-05-11-26-32_bag/136972.png,Yellow,False,637.993171445,319.4646422203,626.3525234332,307.4961810256
2015-10-05-11-26-32_bag/137110.png,Green,False,761.8059643452,301.1692284912,757.5316298363,292.2272358778
2015-10-05-11-26-32_bag/137110.png,Green,False,796.5020501469,302.040109349,792.2984046409,291.1488459927
2015-10-05-11-26-32_bag/137180.png,Green,False,770.6964478885,295.2120970288,764.7656738168,283.9244947632
2015-10-05-11-26-32_bag/137180.png,off,False,799.6835594663,297.6274969039,794.9471273707,286.7731733515
2015-10-05-11-26-32_bag/137250.png,Green,False,780.4351911077,277.4186114297,774.3038042464,264.2799252983
2015-10-05-11-26-32_bag/137250.png,Green,False,741.165118115,272.8930639844,735.4716874581,258.7324800428
2015-10-05-11-26-32_bag/137250.png,off,False,684.960738553,273.4770055902,679.7052641004,261.2142318676
2015-10-05-11-26-32_bag/137320.png,Green,False,778.006745134,261.530203807,769.2262573292,242.018008685
2015-10-05-11-26-32_bag/137320.png,Green,False,721.9091841584,256.6521550265,713.1286963535,234.2131306362
2015-10-05-11-26-32_bag/137320.png,off,False,642.482842695,257.7253257582,634.962842695,238.6853257582
2015-10-05-11-26-32_bag/137320.png,Green,False,949.0299326375,281.4558936476,942.5951500288,262.1515458215
2015-10-05-11-26-32_bag/137388.png,Green,False,980.3650328212,307.3660810477,971.7250328213,284.4860810477
2015-10-05-11-26-32_bag/137388.png,Green,False,787.4050328212,237.1260810477,773.4850328212,202.8860810477
2015-10-05-11-26-32_bag/137388.png,Green,False,697.8050328212,227.1260810477,681.9650328213,191.9260810477
2015-10-05-11-26-32_bag/137388.png,off,False,566.6621952143,226.4810943632,550.5299162783,192.3186213222
